url,product_name,brand_name,target_gender,image_url,top_notes,middle_notes,base_notes
https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Collector-s-Bottle-62846.html,CK One Collector's Bottle Calvin Klein,Calvin Klein,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.62846.jpg,"Green Notes, Mandarin Orange, Papaya, Bergamot, Lemon, Pineapple, Cardamom","Rose, Nutmeg, Jasmine, Lily, Freesia, Violet, Orris Root","Sandalwood, Amber, Musk, Cedar, Green Accord, Green Tea, Oakmoss"
https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2006-280.html,CK One Summer 2006 Calvin Klein,Calvin Klein,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.280.jpg,"Melon, Mandarin Leaf","Lemon, Lemon Verbena, Freesia, Rhubarb","Peach, Incense, Musk, Cedar"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-257.html,Eternity Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.257.jpg,"Green Notes, Freesia, Sage, Citruses, Mandarin Orange","Carnation, Lily, Lily-of-the-Valley, Narcissus, Marigold, Violet, Rose, Jasmine","Musk, Heliotrope, Sandalwood, Amber, Patchouli"
https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2007-1152.html,CK One Summer 2007 Calvin Klein,Calvin Klein,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.1152.jpg,"Orange, Grapefruit, Watermelon, Mandarin Orange, Water Mint","Ginger, Orange Blossom, Marigold","Vanilla, Orris Root, Guaiac Wood, Vetiver"
https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2005-279.html,CK One Summer 2005 Calvin Klein,Calvin Klein,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.279.jpg,"Mandarin Orange, Pineapple, Kiwi, Peach","Frangipani, Bergamot, Lily-of-the-Valley","Musk, Woodsy Notes"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Summer-2017-43376.html,Eternity Summer 2017 Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.43376.jpg,"Desert Rose, Bergamot, Star Anise","Water Notes, Osmanthus, Saffron","Musk, Sandalwood, Vetiver, Olibanum"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Intense-41917.html,Eternity Intense Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.41917.jpg,"Orris, Watery Notes, Bergamot","Iris, Osmanthus, Rose","Vanilla, Musk, Sandalwood"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Aqua-for-Women-15119.html,Eternity Aqua for Women Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.15119.jpg,"Cucumber, Peony, Red Apple, Apricot","Magnolia, Jasmine, Gardenia, Tiare Flower","Musk, Cedar, Woodsy Notes"
https://www.fragrantica.com/perfume/Calvin-Klein/ck-IN2U-Heat-Her-8100.html,ck IN2U Heat Her Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.8100.jpg,"Raspberry, Apricot, Guava","Tiare Flower, Magnolia, Jasmine","Caramel, Tonka Bean, Cedar"
https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-We-Are-One-Magnets-9548.html,CK One We Are One Magnets Calvin Klein,Calvin Klein,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.9548.jpg,"Lavender, Bergamot, Cardamom, Freesia, Mandarin Orange","Tea, African Orange Flower, Violet, Rose","Amber, Musk"
https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-253.html,Euphoria Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.253.jpg,"Pomegranate, Persimmon, Green Accord","Black Orchid, Lotus, Champaca","Mahogany, Amber, Black Violet, Whipped Cream"
https://www.fragrantica.com/perfume/Calvin-Klein/CK-be-275.html,CK be Calvin Klein,Calvin Klein,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.275.jpg,"Lavender, Green Notes, Bergamot, Mint, Juniper, Mandarin Orange","Green Grass, Jasmine, Peach, Freesia, Magnolia, Orchid","Musk, Sandalwood, Cedar, Vanilla, Amber, Opoponax"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Summer-2013-17562.html,Eternity Summer 2013 Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.17562.jpg,"Watery Notes, Sea Notes, Bergamot","Wisteria, Cotton Flower, Osmanthus","Musk, Sandalwood, White Amber"
https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2020-59549.html,CK One Summer 2020 Calvin Klein,Calvin Klein,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.59549.jpg,"Mandarin Orange, Sea Salt, Ginger",Sage,"Amber, Sandalwood"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-For-Men-Summer-2019-54344.html,Eternity For Men Summer 2019 Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.54344.jpg,"Bergamot, Lime, Coriander","Sea Salt, Sage, Basil","Musk, Amber, Cedar"
https://www.fragrantica.com/perfume/Calvin-Klein/Calvin-Klein-14606.html,Calvin Klein Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.14606.jpg,"Hyacinth, Aldehydes, Gardenia, Peach, Raspberry","Rose, Carnation, Lily-of-the-Valley, Jasmine, Orris Root","Oakmoss, Amber, Sandalwood, Cedar, Musk"
https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2010-7904.html,CK One Summer 2010 Calvin Klein,Calvin Klein,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.7904.jpg,"Amalfi Lemon, Mandarin Orange, Watermelon, Pear","Lemon Verbena, Water Lily, Marigold, Violet Leaf","Vetyver, Virginia Cedar, Patchouli"
https://www.fragrantica.com/perfume/Calvin-Klein/Crave-273.html,Crave Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.273.jpg,"Bergamot, Starfish","Basil, Pimento, Coriander","Birch, Vetiver, Musk, Nutmeg, Oakmoss, Tonka Bean, Sandalwood"
https://www.fragrantica.com/perfume/Calvin-Klein/Defy-Eau-de-Parfum-75683.html,Defy Eau de Parfum Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.75683.jpg,"Mandarin Orange, Black Pepper","Saffiano Leather, Suede",Haitian Vetiver
https://www.fragrantica.com/perfume/Calvin-Klein/Liquid-Gold-Euphoria-Men-24787.html,Liquid Gold Euphoria Men Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.24787.jpg,Black Pepper,Saffron,Sandalwood
https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Essence-95956.html,CK One Essence Calvin Klein,Calvin Klein,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.95956.jpg,"Bergamot, White Tea, Blood Orange, Black Pepper","Green Tea, Mint, Geranium","Musk, Australian Sandalwood, Incense, Moss"
